trial,value,best_so_far,n_trials_budget
2,-12.780534032965079,0.35049762889684644,100
3,-9.340567386941984,0.35049762889684644,100
4,-9.90175234086928,0.35049762889684644,100
5,-10.287314843735658,0.35049762889684644,100
6,2.495937554704142,2.495937554704142,100
7,2.8114997554876027,2.8114997554876027,100
8,-11.664776868667104,2.8114997554876027,100
9,-9.565104624838568,2.8114997554876027,100
10,0.05433894775342196,2.8114997554876027,100
11,7.867530700401403,7.867530700401403,100
12,-12.592980932444334,7.867530700401403,100
13,-7.734798644320108,7.867530700401403,100
14,-10.737991028116085,7.867530700401403,100
15,-7.36966475576628,7.867530700401403,100
16,-5.751269532760489,7.867530700401403,100
17,-17.673158388468437,7.867530700401403,100
18,-21.589064457686618,7.867530700401403,100
19,-8.427097740591762,7.867530700401403,100
20,-12.484492269926704,7.867530700401403,100
21,-1.5317928165895864,7.867530700401403,100
22,-3.3762500190277933,7.867530700401403,100
23,8.934508088044822,8.934508088044822,100
24,-13.880951303406619,8.934508088044822,100
25,-9.803210842248518,8.934508088044822,100
26,-16.588500675628893,8.934508088044822,100
27,0.26537328447648223,8.934508088044822,100
28,-13.110945526277646,8.934508088044822,100
29,-12.229624783387408,8.934508088044822,100
30,-4.564153763581999,8.934508088044822,100
31,-3.311550142650958,8.934508088044822,100
32,-13.236718475585803,8.934508088044822,100
33,6.001169358030893,8.934508088044822,100
34,-1.18519641936291,8.934508088044822,100
35,10.919014442013577,10.919014442013577,100
36,-6.415077113662846,10.919014442013577,100
37,-18.195797204592964,10.919014442013577,100
38,5.5130940523959,10.919014442013577,100
39,-9.35347671364434,10.919014442013577,100
40,-0.21979975560680032,10.919014442013577,100
41,1.1567645901814103,10.919014442013577,100
42,1.5259883460821584,10.919014442013577,100
43,-3.8827138911001384,10.919014442013577,100
44,-5.47984678807552,10.919014442013577,100
45,-22.608218624886604,10.919014442013577,100
46,4.3361390819191,10.919014442013577,100
47,-6.07257002859842,10.919014442013577,100
48,-16.21202007494867,10.919014442013577,100
49,-20.310098398360424,10.919014442013577,100
50,6.211932025733404,10.919014442013577,100
51,-14.172119786264375,10.919014442013577,100
52,-5.372519283089787,10.919014442013577,100
53,-30.421252733794972,10.919014442013577,100
54,0.6021344177424908,10.919014442013577,100
55,22.354723122181895,22.354723122181895,100
56,-25.29162149806507,22.354723122181895,100
57,-11.672150438113931,22.354723122181895,100
58,-9.052019524446223,22.354723122181895,100
59,10.567424029577523,22.354723122181895,100
60,0.24623729150698637,22.354723122181895,100
61,9.990425829426385,22.354723122181895,100
62,4.8828839445486665,22.354723122181895,100
63,-16.94026738370303,22.354723122181895,100
64,-1.3710562620544806,22.354723122181895,100
65,14.77619584047352,22.354723122181895,100
66,6.148772337456421,22.354723122181895,100
67,21.502917622870882,22.354723122181895,100
68,21.82950838666875,22.354723122181895,100
69,19.979700420983136,22.354723122181895,100
70,21.65147073531989,22.354723122181895,100
71,21.05913676036289,22.354723122181895,100
72,12.03514296610956,22.354723122181895,100
73,11.90512926120573,22.354723122181895,100
74,-3.4148751921857183,22.354723122181895,100
75,21.87994546222035,22.354723122181895,100
76,17.034646265790798,22.354723122181895,100
77,15.049450609658379,22.354723122181895,100
78,-8.639153147982142,22.354723122181895,100
79,2.5216218170535285,22.354723122181895,100
80,-4.078591564124508,22.354723122181895,100
81,15.882799062877893,22.354723122181895,100
82,-3.471925788326189,22.354723122181895,100
83,19.0482826505322,22.354723122181895,100
84,8.618370163312647,22.354723122181895,100
85,12.843465789082984,22.354723122181895,100
86,-1.369732793638832,22.354723122181895,100
87,-2.9209609107638244,22.354723122181895,100
88,3.27395418242304,22.354723122181895,100
89,19.142293998156674,22.354723122181895,100
90,-2.899677444536337,22.354723122181895,100
91,22.212939459306654,22.354723122181895,100
92,6.128338334674481,22.354723122181895,100
93,24.446805427316576,24.446805427316576,100
94,23.99382468906697,24.446805427316576,100
95,13.348401364667552,24.446805427316576,100
96,-3.644061850820435,24.446805427316576,100
97,-10.675741477520205,24.446805427316576,100
98,1.0365235410790774,24.446805427316576,100
99,15.858171864827455,24.446805427316576,100
