trial,value,best_so_far,n_trials_budget
21,-1.0931597228336614,17.16274685008102,60
22,10.359334541532007,17.16274685008102,60
23,-5.731469450125587,17.16274685008102,60
24,13.615590252127731,17.16274685008102,60
25,9.385881145790336,17.16274685008102,60
26,12.11933160366425,17.16274685008102,60
27,10.916114793973975,17.16274685008102,60
28,18.622270140353066,18.622270140353066,60
29,-3.1507990891404916,18.622270140353066,60
30,12.839647134998813,18.622270140353066,60
31,12.001337593786957,18.622270140353066,60
32,19.18203848369012,19.18203848369012,60
33,-6.085961966426112,19.18203848369012,60
34,13.567006133162067,19.18203848369012,60
35,0.16450630372855812,19.18203848369012,60
36,-15.192739016929409,19.18203848369012,60
37,3.965493211057037,19.18203848369012,60
38,10.84645306757011,19.18203848369012,60
39,-7.783101321067079,19.18203848369012,60
40,-7.391990377684124,19.18203848369012,60
41,5.653884371102322,19.18203848369012,60
42,19.57077477542498,19.57077477542498,60
43,-5.796579031346482,19.57077477542498,60
44,18.570920524965914,19.57077477542498,60
45,-8.752137808711268,19.57077477542498,60
46,16.98007830652932,19.57077477542498,60
47,11.167401282582432,19.57077477542498,60
48,0.5314809420378879,19.57077477542498,60
49,-14.660250921966508,19.57077477542498,60
50,-1.9865822626743466,19.57077477542498,60
51,11.947900443660728,19.57077477542498,60
52,22.03691490390338,22.03691490390338,60
53,21.389811884446317,22.03691490390338,60
54,10.100165819749236,22.03691490390338,60
55,13.447850898723118,22.03691490390338,60
56,-5.497673484031111,22.03691490390338,60
57,20.818467509106995,22.03691490390338,60
58,0.4798974566801917,22.03691490390338,60
59,7.945613783202134,22.03691490390338,60
0,1.8965489473193884,1.8965489473193884,100
1,-7.978617099346593,1.8965489473193884,100
2,-21.209874481894076,1.8965489473193884,100
3,1.4617070618260186,1.8965489473193884,100
4,-3.576071647228673,1.8965489473193884,100
5,-4.536963703110814,1.8965489473193884,100
6,2.1158434874669183,2.1158434874669183,100
7,-11.012162956641987,2.1158434874669183,100
8,-4.782507166266441,2.1158434874669183,100
9,4.2170036737807095,4.2170036737807095,100
10,-5.043435082887299,4.2170036737807095,100
11,-7.155800408025243,4.2170036737807095,100
12,1.4436697505880147,4.2170036737807095,100
13,-18.641179630899387,4.2170036737807095,100
14,-24.451754946785513,4.2170036737807095,100
15,-9.795748450764222,4.2170036737807095,100
16,-2.8448777471203357,4.2170036737807095,100
17,-4.197227160359034,4.2170036737807095,100
18,-10.605428692186251,4.2170036737807095,100
19,-16.127192553540226,4.2170036737807095,100
20,17.16274685008102,17.16274685008102,100
21,-1.0931597228336614,17.16274685008102,100
22,10.359334541532007,17.16274685008102,100
23,-5.731469450125587,17.16274685008102,100
24,13.615590252127731,17.16274685008102,100
25,9.385881145790336,17.16274685008102,100
26,12.11933160366425,17.16274685008102,100
27,10.916114793973975,17.16274685008102,100
28,18.622270140353066,18.622270140353066,100
29,-3.1507990891404916,18.622270140353066,100
30,12.839647134998813,18.622270140353066,100
31,12.001337593786957,18.622270140353066,100
32,19.18203848369012,19.18203848369012,100
33,-6.085961966426112,19.18203848369012,100
34,13.567006133162067,19.18203848369012,100
35,0.16450630372855812,19.18203848369012,100
36,-15.192739016929409,19.18203848369012,100
37,3.965493211057037,19.18203848369012,100
38,10.84645306757011,19.18203848369012,100
39,-7.783101321067079,19.18203848369012,100
40,-7.391990377684124,19.18203848369012,100
41,5.653884371102322,19.18203848369012,100
42,19.57077477542498,19.57077477542498,100
43,-5.796579031346482,19.57077477542498,100
44,18.570920524965914,19.57077477542498,100
45,-8.752137808711268,19.57077477542498,100
46,16.98007830652932,19.57077477542498,100
47,11.167401282582432,19.57077477542498,100
48,0.5314809420378879,19.57077477542498,100
49,-14.660250921966508,19.57077477542498,100
50,-1.9865822626743466,19.57077477542498,100
51,11.947900443660728,19.57077477542498,100
52,22.03691490390338,22.03691490390338,100
53,21.389811884446317,22.03691490390338,100
54,10.100165819749236,22.03691490390338,100
55,13.447850898723118,22.03691490390338,100
56,-5.497673484031111,22.03691490390338,100
57,20.818467509106995,22.03691490390338,100
58,0.4798974566801917,22.03691490390338,100
59,7.945613783202134,22.03691490390338,100
