algorithm,episode,exec_time_s,reward_total,total_profit_cost,user_satisfaction,energy_charged_kwh,energy_discharged_kwh,transformer_overload_kwh,battery_degradation,battery_deg_calendar,battery_deg_cyclic,total_ev_served,seed,agent
ALAP,53,6.221,-21.258091171905,-21.2399312,1.0,76.12000000000002,0.0,0.0,0.00017730339572775262,8.59148526868451e-05,9.13885430409075e-05,4.0,999,ALAP
ALAP,54,6.717,-5.428661585952496,-5.419581599999999,1.0,37.15999999999999,0.0,0.0,7.980400271085939e-05,3.1237452502831374e-05,4.8566550208028026e-05,2.0,999,ALAP
ALAP,55,6.953,-16.867073357857493,-16.8398334,1.0,137.12,0.0,0.0,0.0002844419910258717,0.00010529924377477289,0.00017914274725109875,6.0,999,ALAP
ALAP,56,6.413,-15.581802950833744,-15.550023000000001,1.0,107.03000000000002,0.0,0.0,0.00026428861859488343,0.00014484067739973733,0.00011944794119514611,7.0,999,ALAP
ALAP,57,5.863,-14.457038950833738,-14.425258999999999,1.0,120.81999999999998,0.0,0.0,0.0002938136851597389,0.00014997346972435175,0.0001438402154353872,7.0,999,ALAP
ALAP,58,6.131,-7.3392872648812375,-7.316587299999996,1.0,63.31999999999996,0.0,0.0,0.00017047428395403465,0.00010380082153279534,6.667346242123931e-05,5.0,999,ALAP
ALAP,59,5.761,-45.9233332578575,-45.896093300000004,1.0,122.67000000000002,0.0,0.0,0.00027408777217538706,0.00012054177216633438,0.00015354600000905264,6.0,999,ALAP
ALAP,60,5.864,-6.286297964881241,-6.263597999999998,1.0,60.04999999999999,0.0,0.0,0.00018893535159126735,0.0001274499144938046,6.148543709746276e-05,5.0,7,ALAP
ALAP,61,6.083,-16.04498275083374,-16.0132028,1.0,116.25999999999999,0.0,0.0,0.0002644486309726837,0.00013178075150134934,0.00013266787947133443,7.0,7,ALAP
ALAP,62,6.685,-40.176295650833744,-40.1445157,1.0,111.55,0.0,0.0,0.00026978924815407925,0.00013684508460512558,0.00013294416354895364,7.0,7,ALAP
ALAP,63,6.422,-5.605114492976247,-5.600574499999999,1.0,29.45,0.0,0.0,5.765639016402055e-05,1.575826984448344e-05,4.189812031953711e-05,1.0,7,ALAP
ALAP,64,6.37,-7.490484171904991,-7.472324199999997,1.0,59.249999999999986,0.0,0.0,0.00013383773027155908,6.870037984309925e-05,6.513735042845982e-05,4.0,7,ALAP
ALAP,65,7.029,-13.364117464881243,-13.341417499999999,1.0,104.73,0.0,0.0,0.0002455427377324092,0.00011495897059178872,0.0001305837671406205,5.0,7,ALAP
ALAP,66,5.505,-8.843643071904994,-8.8254831,1.0,70.76,0.0,0.0,0.00015709474476144054,7.129437043634692e-05,8.580037432509361e-05,4.0,7,ALAP
ALAP,67,6.674,-24.143198678928744,-24.129578700000003,1.0,72.92,0.0,0.0,0.0001551458010360841,5.500141107012698e-05,0.00010014438996595713,3.0,7,ALAP
ALAP,68,7.185,-14.545101057857496,-14.517861100000005,1.0,70.15000000000002,0.0,0.0,0.00017916553732659057,0.00010760380608494141,7.156173124164916e-05,6.0,7,ALAP
ALAP,69,6.329,-34.12993955785749,-34.1026996,1.0,104.12,0.0,0.0,0.00023226258003097356,0.00011089677790133023,0.00012136580212964337,6.0,7,ALAP
ALAP,70,6.068,-7.947281571904996,-7.929121600000002,1.0,46.300000000000004,0.0,0.0,0.00013690241395826003,8.957253082875186e-05,4.7329883129508176e-05,4.0,7,ALAP
ALAP,71,6.076,-20.916859871904993,-20.898699899999997,1.0,69.33000000000001,0.0,0.0,0.000169031506074337,8.852400899309329e-05,8.05074970812437e-05,4.0,7,ALAP
ALAP,72,5.868,-24.699459764881244,-24.6767598,1.0,72.05000000000001,0.0,0.0,0.00018268647497227515,0.00010408397488726292,7.860250008501222e-05,5.0,7,ALAP
ALAP,73,6.168,-50.40778375083374,-50.37600380000001,1.0,109.25000000000003,0.0,0.0,0.0002449590160460733,0.00012311833802157836,0.00012184067802449488,7.0,7,ALAP
ALAP,74,6.441,-14.248812364881244,-14.226112400000005,1.0,69.32000000000001,0.0,0.0,0.00019365417408726712,0.0001133789017122123,8.027527237505484e-05,5.0,7,ALAP
ALAP,75,6.43,-14.199864371904994,-14.181704400000001,1.0,51.48,0.0,0.0,0.0001046292318219903,5.1902395631335966e-05,5.272683619065432e-05,4.0,7,ALAP
ALAP,76,6.126,-21.385305971904984,-21.36714599999999,1.0,74.71999999999997,0.0,0.0,0.00016974422714667283,8.15753328117908e-05,8.816889433488199e-05,4.0,7,ALAP
ALAP,77,6.458,-12.203224571904995,-12.1850646,1.0,56.030000000000015,0.0,0.0,0.0001499823468832039,8.82597172787567e-05,6.17226296044472e-05,4.0,7,ALAP
ALAP,78,6.321,-14.284483906061183,-14.257243948203692,1.0,71.38610200164267,0.0,0.0,0.00017928544549176102,0.00010405422741519192,7.523121807656914e-05,6.0,7,ALAP
ALAP,79,6.042,-22.184320036486472,-22.152540085652735,1.0,70.44946230039672,0.0,0.0,0.00020565693666358081,0.00013589664215224516,6.976029451133568e-05,7.0,7,ALAP
ALAP,80,6.281,-20.058771564881248,-20.036071600000007,1.0,64.13000000000002,0.0,0.0,0.00018875388163859476,0.00012070968699293788,6.804419464565688e-05,5.0,89,ALAP
ALAP,81,5.297,-9.634215164881239,-9.6115152,1.0,69.59,0.0,0.0,0.000188670478373751,0.00011432090031633822,7.43495780574128e-05,5.0,89,ALAP
ALAP,82,5.839,-5.628250478928747,-5.614630500000001,1.0,35.09000000000001,0.0,0.0,8.664355779257964e-05,5.1426902913089394e-05,3.5216654879490225e-05,3.0,89,ALAP
ALAP,83,5.687,-14.835347957857492,-14.808108000000002,1.0,75.75000000000001,0.0,0.0,0.00022008113618861766,0.000139099652620121,8.098148356849662e-05,6.0,89,ALAP
ALAP,84,6.275,-7.638129564881243,-7.615429600000001,1.0,58.57000000000001,0.0,0.0,0.00015121375824994886,9.140842795373445e-05,5.980533029621444e-05,5.0,89,ALAP
ALAP,85,6.153,-13.730096964881241,-13.707396999999997,1.0,112.03999999999999,0.0,0.0,0.0002611571221069667,0.00010793673330737887,0.00015322038879958788,5.0,89,ALAP
ALAP,86,6.574,-27.126087971904994,-27.107927999999998,1.0,62.84,0.0,0.0,0.000152459719464557,8.312807565431024e-05,6.933164381024675e-05,4.0,89,ALAP
ALAP,87,6.663,-8.360956978928748,-8.347337000000003,1.0,56.65000000000002,0.0,0.0,0.0001091251622799427,4.085227764878689e-05,6.827288463115579e-05,3.0,89,ALAP
ALAP,88,5.991,-10.198249985952495,-10.189169999999999,1.0,23.799999999999997,0.0,0.0,4.768815147318236e-05,2.366612875155405e-05,2.4022022721628308e-05,2.0,89,ALAP
ALAP,89,6.464,-9.303679236786236,-9.2628193,1.0,145.14,0.0,0.0,0.000361629858375422,0.00017507169063646713,0.00018655816773895489,9.0,89,ALAP
ALAP,90,6.193,-10.171979978928748,-10.158360000000004,1.0,48.57000000000002,0.0,0.0,0.00012310416003060028,6.754246698160684e-05,5.556169304899342e-05,3.0,89,ALAP
ALAP,91,8.172,-10.848573550833736,-10.8167936,1.0,116.49999999999997,0.0,0.0,0.000267475020823764,0.00012913303134233755,0.00013834198948142642,7.0,89,ALAP
ALAP,92,6.606,-15.65309817892875,-15.639478200000006,1.0,47.56000000000001,0.0,0.0,0.0001152276812359085,6.0555977465661206e-05,5.4671703770247305e-05,3.0,89,ALAP
ALAP,93,5.962,-20.706200350833733,-20.674420399999995,1.0,126.06999999999998,0.0,0.0,0.00025864235436013765,0.00011072712267959841,0.0001479152316805392,7.0,89,ALAP
ALAP,94,5.956,-12.917860971904995,-12.899701000000002,1.0,70.27,0.0,0.0,0.00016127567120625318,7.563807859771564e-05,8.563759260853755e-05,4.0,89,ALAP
ALAP,95,5.794,-12.282440678928744,-12.2688207,1.0,48.95999999999999,0.0,0.0,0.00013114419526523413,7.278194536386517e-05,5.836224990136897e-05,3.0,89,ALAP
ALAP,96,6.195,-24.394179850833734,-24.3623999,1.0,98.36999999999998,0.0,0.0,0.00025998090498369274,0.0001519355079696671,0.0001080453970140256,7.0,89,ALAP
ALAP,97,6.528,-25.253570057857488,-25.2263301,1.0,110.04999999999998,0.0,0.0,0.00023091515189578474,9.984971565542701e-05,0.0001310654362403577,6.0,89,ALAP
ALAP,98,6.066,-6.7203113719049945,-6.702151400000001,1.0,60.65,0.0,0.0,0.00015803675235197062,8.905757239224081e-05,6.89791799597298e-05,4.0,89,ALAP
ALAP,99,6.123,-11.665207343809987,-11.6288874,1.0,101.75000000000001,0.0,0.0,0.00024288619754317045,0.00013456916980207322,0.00010831702774109725,8.0,89,ALAP
RR,0,5.995,-12.643413657857492,-12.6161737,1.0,96.41,0.0,0.0,0.0002690201475432244,0.00015925729666658612,0.00010976285087663828,6.0,42,RR
RR,1,6.083,-9.008629978928747,-8.99501,1.0,44.629999999999995,0.0,0.0,0.00011144784124016231,6.234730037168441e-05,4.910054086847791e-05,3.0,42,RR
RR,2,6.116,-26.30199395785749,-26.274754,1.0,77.42000000000002,0.0,0.0,0.0002214630381338129,0.00013355411260266453,8.790892553114838e-05,6.0,42,RR
RR,3,6.13,-15.984774171904991,-15.966614199999999,1.0,66.69999999999999,0.0,0.0,0.0001712882531183354,9.501831705299981e-05,7.62699360653356e-05,4.0,42,RR
RR,4,6.423,-30.24921115083374,-30.217431200000007,1.0,108.69000000000003,0.0,0.0,0.00030630878698509155,0.0001851608921756039,0.00012114789480948768,7.0,42,RR
RR,5,5.589,-7.098621957857491,-7.071382,1.0,67.21,0.0,0.0,0.0002075770255219431,0.00014033284704966,6.724417847228309e-05,6.0,42,RR
RR,6,6.403,-26.36410294380998,-26.327782999999997,1.0,104.89999999999996,0.0,0.0,0.0002933119742835617,0.0001765418527205263,0.00011677012156303536,8.0,42,RR
RR,7,5.181,-7.581271564881241,-7.5585716000000005,1.0,84.38,0.0,0.0,0.00021260530262914927,0.00011439088094406603,9.82144216850832e-05,5.0,42,RR
RR,8,6.094,-16.696940357857486,-16.6697004,1.0,87.03999999999999,0.0,0.0,0.00021643005132703899,0.0001151625684385392,0.00010126748288849975,6.0,42,RR
RR,9,6.614,-8.45050197190499,-8.432341999999998,1.0,86.32,0.0,0.0,0.0001779517620031044,6.0099670594513636e-05,0.00011785209140859076,4.0,42,RR
RR,10,7.21,-17.933016657857483,-17.905776699999997,1.0,74.28999999999999,0.0,0.0,0.0002318558031577315,0.00015189543986749622,7.996036329023528e-05,6.0,42,RR
RR,11,6.103,-24.96296109897955,-24.935721141122063,1.0,67.25219953175058,0.0,0.0,0.0001889354956284621,0.00011977418319823917,6.916131243022294e-05,6.0,42,RR
RR,12,5.844,2.8921203351187548,2.914820299999998,1.0,75.72999999999996,0.0,0.0,0.00018577640656319592,9.797183810922609e-05,8.780456845396984e-05,5.0,42,RR
RR,13,6.557,-10.776531864881239,-10.753831899999998,1.0,57.42999999999999,0.0,0.0,0.0001554454839554067,9.622436871536212e-05,5.922111524004459e-05,5.0,42,RR
RR,14,6.491,-4.093265178928747,-4.079645200000002,1.0,39.66000000000001,0.0,0.0,0.00011483688955370131,7.360168602497542e-05,4.12352035287259e-05,3.0,42,RR
RR,15,5.932,-19.212267557857487,-19.1850276,1.0,115.80000000000001,0.0,0.0,0.00029685099609925265,0.0001480742780831719,0.00014877671801608074,6.0,42,RR
RR,16,6.843,-10.476512257857488,-10.4492723,1.0,93.17999999999999,0.0,0.0,0.00025261579086717885,0.00014666171566804089,0.00010595407519913794,6.0,42,RR
RR,17,6.11,-5.03158926488124,-5.008889299999998,1.0,70.42999999999998,0.0,0.0,0.00017963071618310963,0.00010136665713669145,7.826405904641815e-05,5.0,42,RR
RR,18,6.811,-27.63833354380999,-27.602013600000006,1.0,142.14000000000004,0.0,0.0,0.00032425719285750806,0.00014849722987988307,0.000175759962977625,8.0,42,RR
RR,19,6.722,-11.246632471904997,-11.228472500000002,1.0,60.46000000000001,0.0,0.0,0.0001503256797816995,7.772884341601204e-05,7.259683636568745e-05,4.0,42,RR
RR,20,5.798,-8.512885143809985,-8.4765652,1.0,114.18999999999998,0.0,0.0,0.00031755448690815036,0.0001889301635162892,0.00012862432339186118,8.0,123,RR
RR,21,6.152,-9.557401171904996,-9.539241200000001,1.0,48.25,0.0,0.0,0.00014652248006603424,9.713640504919403e-05,4.9386075016840204e-05,4.0,123,RR
RR,22,5.937,-10.242832871904993,-10.224672900000002,1.0,79.71,0.0,0.0,0.000186932327208549,8.823013863187925e-05,9.870218857666977e-05,4.0,123,RR
RR,23,5.68,-27.7581527578575,-27.730912800000006,1.0,92.15000000000003,0.0,0.0,0.0002570406387192637,0.00015055300761159706,0.0001064876311076667,6.0,123,RR
RR,24,6.341,-5.2083037789287445,-5.194683799999999,1.0,50.789999999999985,0.0,0.0,0.00010631505775114892,4.877274925857334e-05,5.754230849257559e-05,3.0,123,RR
RR,25,6.561,-10.972533764881238,-10.949833799999997,1.0,63.75999999999999,0.0,0.0,0.00015921918978769602,9.213578637451177e-05,6.708340341318425e-05,5.0,123,RR
RR,26,6.471,-19.20297395083374,-19.171194,1.0,73.94000000000001,0.0,0.0,0.00025425778867146345,0.00018048951830691978,7.376827036454372e-05,7.0,123,RR
RR,27,7.665,-4.75972535785749,-4.7324854,1.0,73.39999999999999,0.0,0.0,0.00022309020078426005,0.00014569329611623333,7.739690466802672e-05,6.0,123,RR
RR,28,6.546,-26.71456126488124,-26.691861299999996,1.0,75.98999999999998,0.0,0.0,0.00019412008496456207,0.00010424760721080095,8.98724777537611e-05,5.0,123,RR
RR,29,6.508,-20.89779055083374,-20.866010600000006,1.0,86.49000000000002,0.0,0.0,0.00023092181280525293,0.0001399304519377057,9.099136086754725e-05,7.0,123,RR
RR,30,6.05,-14.401033957857493,-14.373794000000004,1.0,65.95000000000002,0.0,0.0,0.00022233194995080474,0.00015289251095617235,6.943943899463236e-05,6.0,123,RR
RR,31,6.432,3.839681614047506,3.848761600000003,1.0,29.560000000000016,0.0,0.0,6.989021667447431e-05,3.819789608266368e-05,3.169232059181063e-05,2.0,123,RR
RR,32,5.999,-17.61087705083374,-17.579097100000002,1.0,115.30999999999999,0.0,0.0,0.00029953984840190323,0.0001675425238545951,0.00013199732454730818,7.0,123,RR
RR,33,6.587,-50.01492295083374,-49.983143000000005,1.0,121.67,0.0,0.0,0.0002811046135122831,0.00013811788310124487,0.00014298673041103824,7.0,123,RR
RR,34,6.316,-6.016397171904995,-5.998237200000001,1.0,79.06000000000002,0.0,0.0,0.00017905108578826877,8.282399309412317e-05,9.622709269414561e-05,4.0,123,RR
RR,35,6.6,-11.309670957857493,-11.282431000000003,1.0,79.90000000000003,0.0,0.0,0.00020349710785354575,0.00011217204393782085,9.132506391572488e-05,6.0,123,RR
RR,36,6.707,-4.314391971904993,-4.296231999999999,1.0,37.58,0.0,0.0,0.00011928795721516652,8.31932149543822e-05,3.6094742260784314e-05,4.0,123,RR
RR,37,6.061,-14.029391485364767,-14.011231513459775,1.0,53.28190706681056,0.0,0.0,0.00015777248775723654,0.00010015517687651264,5.761731088072391e-05,4.0,123,RR
RR,38,6.806,-12.904685571904993,-12.886525600000002,1.0,44.27,0.0,0.0,0.00015268440857704526,0.00010832417200364709,4.4360236573398175e-05,4.0,123,RR
RR,39,6.05,-15.694808171904995,-15.6766482,1.0,76.88000000000001,0.0,0.0,0.00019999081687151364,0.00010644838557061804,9.354243130089559e-05,4.0,123,RR
RR,40,5.823,-4.572212371904993,-4.554052399999998,1.0,48.82999999999999,0.0,0.0,0.00010808201579166974,5.847401519509704e-05,4.9608000596572694e-05,4.0,999,RR
RR,41,5.672,-17.25761775083374,-17.225837800000004,1.0,92.93000000000002,0.0,0.0,0.00028615037152573974,0.00018385624336510184,0.00010229412816063786,7.0,999,RR
RR,42,5.775,-10.065852978928739,-10.052232999999994,1.0,39.77999999999997,0.0,0.0,8.616569761111974e-05,4.437271549087846e-05,4.179298212024128e-05,3.0,999,RR
RR,43,7.331,-3.2308028648812455,-3.208102900000002,1.0,46.53000000000002,0.0,0.0,0.0001627941319540391,0.00011942546584234638,4.3368666111692716e-05,5.0,999,RR
RR,44,6.522,-15.94967685785749,-15.922436900000001,1.0,106.4,0.0,0.0,0.0002795865043999122,0.00015334828468341907,0.00012623821971649305,6.0,999,RR
RR,45,6.552,-22.659836771905,-22.641676800000006,1.0,58.72000000000001,0.0,0.0,0.00015965720692059186,9.61076136715567e-05,6.354959324903514e-05,4.0,999,RR
RR,46,6.277,-27.926381343809993,-27.8900614,1.0,133.0,0.0,0.0,0.0003371148067300172,0.00018214358574595863,0.00015497122098405858,8.0,999,RR
RR,47,6.041,-3.0418648789287452,-3.0282449,1.0,45.75,0.0,0.0,0.00011495000551268233,6.471872860100398e-05,5.023127691167836e-05,3.0,999,RR
RR,48,5.501,-1.8783109508337406,-1.846531000000001,1.0,107.08000000000001,0.0,0.0,0.0002898390887170015,0.00016524744366402084,0.00012459164505298066,7.0,999,RR
RR,49,5.867,-21.148464464881243,-21.125764500000002,1.0,67.99000000000001,0.0,0.0,0.00019759746774528663,0.00012109168965994301,7.650577808534365e-05,5.0,999,RR
RR,50,6.089,-15.314115950833743,-15.282336000000003,1.0,96.82000000000004,0.0,0.0,0.0002577585271026781,0.00015066473606919757,0.00010709379103348053,7.0,999,RR
RR,51,5.764,-12.998250378928745,-12.9846304,1.0,51.44,0.0,0.0,0.00013411265216914798,7.31651231140896e-05,6.094752905505837e-05,3.0,999,RR
RR,52,6.029,-16.24597367892874,-16.232353699999994,1.0,42.08999999999999,0.0,0.0,0.00011342229769379499,6.879917273231604e-05,4.462312496147894e-05,3.0,999,RR
RR,53,5.558,-18.379204171904995,-18.361044200000002,1.0,76.12000000000002,0.0,0.0,0.00019712244832294576,0.00010573390528203828,9.13885430409075e-05,4.0,999,RR
RR,54,6.009,-4.188675785952495,-4.179595799999999,1.0,37.15999999999999,0.0,0.0,8.633702660572104e-05,3.777047639769302e-05,4.8566550208028026e-05,2.0,999,RR
RR,55,5.577,-16.53649125785749,-16.509251300000003,1.0,137.12,0.0,0.0,0.0003147760997066337,0.00013563335245553488,0.00017914274725109875,6.0,999,RR
RR,56,6.674,-10.112716750833737,-10.080936800000002,1.0,107.03000000000002,0.0,0.0,0.00028883695551956115,0.00016938901432441501,0.00011944794119514611,7.0,999,RR
RR,57,6.643,-10.356844450833737,-10.325064499999998,1.0,120.81999999999998,0.0,0.0,0.0003245427592260377,0.0001807025437906505,0.0001438402154353872,7.0,999,RR
RR,58,6.087,-6.413938064881238,-6.391238099999996,1.0,63.31999999999996,0.0,0.0,0.00018485032520109237,0.00011817686277985303,6.667346242123931e-05,5.0,999,RR
RR,59,6.238,-34.08543125785748,-34.058191300000004,1.0,122.67000000000002,0.0,0.0,0.00030395370391439567,0.000150407703905343,0.00015354600000905264,6.0,999,RR
RR,60,6.858,-7.008642164881241,-6.985942199999998,1.0,60.04999999999999,0.0,0.0,0.00020581783519741994,0.00014433239809995716,6.148543709746276e-05,5.0,7,RR
RR,61,6.661,-7.986980950833738,-7.955200999999999,1.0,116.25999999999999,0.0,0.0,0.00028994401855263706,0.00015727613908130268,0.00013266787947133443,7.0,7,RR
RR,62,5.899,-35.48493355083374,-35.4531536,1.0,111.55,0.0,0.0,0.0002932337731203321,0.00016028960957137844,0.00013294416354895364,7.0,7,RR
RR,63,5.473,-5.950789992976247,-5.946249999999999,1.0,29.45,0.0,0.0,6.316748912159936e-05,2.126936880206225e-05,4.189812031953711e-05,1.0,7,RR
RR,64,6.558,-8.67229197190499,-8.654131999999997,1.0,59.249999999999986,0.0,0.0,0.00014616814963358437,8.103079920512455e-05,6.513735042845982e-05,4.0,7,RR
RR,65,6.066,-14.336285364881238,-14.3135854,1.0,104.73,0.0,0.0,0.0002750910363618265,0.00014450726922120603,0.0001305837671406205,5.0,7,RR
RR,66,5.595,-8.590560971904992,-8.572401000000001,1.0,70.76,0.0,0.0,0.00017270456952650124,8.690419520140763e-05,8.580037432509361e-05,4.0,7,RR
RR,67,6.086,-23.09544397892875,-23.081823999999997,1.0,72.92,0.0,0.0,0.00017165284637012568,7.150845640416855e-05,0.00010014438996595713,3.0,7,RR
RR,68,5.663,-13.105374657857494,-13.078134700000003,1.0,70.15000000000002,0.0,0.0,0.00019284811954501733,0.00012128638830336813,7.156173124164916e-05,6.0,7,RR
RR,69,5.817,-29.525671957857483,-29.498432,1.0,104.12,0.0,0.0,0.00025350931296321634,0.00013214351083357296,0.00012136580212964337,6.0,7,RR
RR,70,5.812,-6.979745371904993,-6.961585400000001,1.0,46.300000000000004,0.0,0.0,0.00014926351333397874,0.00010193363020447055,4.7329883129508176e-05,4.0,7,RR
RR,71,6.406,-19.971468771904995,-19.953308800000002,1.0,69.33000000000001,0.0,0.0,0.0001865329112268094,0.0001060254141455657,8.05074970812437e-05,4.0,7,RR
RR,72,6.672,-21.63168996488125,-21.608990000000006,1.0,72.05000000000001,0.0,0.0,0.00019890205557886845,0.00012029955549385622,7.860250008501222e-05,5.0,7,RR
RR,73,6.314,-43.59585265083374,-43.564072700000004,1.0,109.25000000000003,0.0,0.0,0.00026357006171186573,0.00014172938368737083,0.00012184067802449488,7.0,7,RR
RR,74,6.744,-14.091375164881244,-14.068675200000003,1.0,69.32000000000001,0.0,0.0,0.00021155094841547345,0.0001312756760404186,8.027527237505484e-05,5.0,7,RR
RR,75,5.795,-13.057282471904994,-13.039122500000001,1.0,51.48,0.0,0.0,0.00011117279741001063,5.8445961219356315e-05,5.272683619065432e-05,4.0,7,RR
RR,76,6.021,-23.098509971904985,-23.080349999999992,1.0,74.71999999999997,0.0,0.0,0.00018692620581778983,9.875731148290783e-05,8.816889433488199e-05,4.0,7,RR
RR,77,6.255,-10.906656371904996,-10.888496400000003,1.0,56.030000000000015,0.0,0.0,0.00016494600471984945,0.00010322337511540223,6.17226296044472e-05,4.0,7,RR
RR,78,5.299,-12.655410928353335,-12.628170970495844,1.0,71.38610200164267,0.0,0.0,0.00019095778165921916,0.00011572656358265,7.523121807656914e-05,6.0,7,RR
RR,79,6.657,-21.602676849644666,-21.57089689881093,1.0,70.44946230039672,0.0,0.0,0.00022114191647459042,0.00015138162196325474,6.976029451133568e-05,7.0,7,RR
RR,80,6.659,-11.033247164881244,-11.010547200000003,1.0,64.13000000000002,0.0,0.0,0.00020514549920813956,0.0001371013045624827,6.804419464565688e-05,5.0,89,RR
RR,81,6.05,-8.99806546488124,-8.9753655,1.0,69.59,0.0,0.0,0.0002082010510909799,0.0001338514730335671,7.43495780574128e-05,5.0,89,RR
RR,82,5.969,-5.150669978928747,-5.137050000000002,1.0,35.09000000000001,0.0,0.0,9.313555775132526e-05,5.791890287183503e-05,3.5216654879490225e-05,3.0,89,RR
RR,83,5.624,-14.65151705785749,-14.624277100000002,1.0,75.75000000000001,0.0,0.0,0.000240014448938927,0.00015903296537043036,8.098148356849662e-05,6.0,89,RR
RR,84,5.854,-9.12842756488124,-9.1057276,1.0,58.57000000000001,0.0,0.0,0.00016157289731883075,0.00010176756702261627,5.980533029621444e-05,5.0,89,RR
RR,85,6.106,-14.067419664881236,-14.044719699999998,1.0,112.03999999999999,0.0,0.0,0.00028837736238397665,0.0001351569735843888,0.00015322038879958788,5.0,89,RR
RR,86,6.112,-25.251964571904992,-25.2338046,1.0,62.84,0.0,0.0,0.00016766857556368303,9.833693175343626e-05,6.933164381024675e-05,4.0,89,RR
RR,87,5.635,-5.062584978928746,-5.048965000000002,1.0,56.65000000000002,0.0,0.0,0.00011840193298405521,5.0129048352899423e-05,6.827288463115579e-05,3.0,89,RR
RR,88,6.143,-8.410167985952496,-8.401088,1.0,23.799999999999997,0.0,0.0,5.0515806959964826e-05,2.649378423833652e-05,2.4022022721628308e-05,2.0,89,RR
RR,89,5.916,-6.905017336786231,-6.864157399999999,1.0,145.14,0.0,0.0,0.0003961609015442754,0.00020960273380532055,0.00018655816773895489,9.0,89,RR
RR,90,7.023,-5.801853278928748,-5.7882333000000035,1.0,48.57000000000002,0.0,0.0,0.000135970678930402,8.040898588140858e-05,5.556169304899342e-05,3.0,89,RR
RR,91,6.004,-6.932587850833736,-6.900807899999999,1.0,116.49999999999997,0.0,0.0,0.0002922784929748426,0.00015393650349341615,0.00013834198948142642,7.0,89,RR
RR,92,6.665,-11.483298978928747,-11.469679000000003,1.0,47.56000000000001,0.0,0.0,0.0001271773008834655,7.250559711321818e-05,5.4671703770247305e-05,3.0,89,RR
RR,93,6.878,-16.88580725083373,-16.854027299999995,1.0,126.06999999999998,0.0,0.0,0.0002819757884585119,0.0001340605567779727,0.0001479152316805392,7.0,89,RR
RR,94,6.184,-15.600699971904994,-15.58254,1.0,70.27,0.0,0.0,0.00017728375786806057,9.164616525952302e-05,8.563759260853755e-05,4.0,89,RR
RR,95,5.731,-12.259019978928743,-12.2454,1.0,48.95999999999999,0.0,0.0,0.0001449861143226274,8.662386442125842e-05,5.836224990136897e-05,3.0,89,RR
RR,96,5.732,-20.10240945083373,-20.070629499999995,1.0,98.36999999999998,0.0,0.0,0.000286301944691771,0.00017825654767774548,0.0001080453970140256,7.0,89,RR
RR,97,6.099,-23.546981257857485,-23.519741299999996,1.0,110.04999999999998,0.0,0.0,0.0002504114836978252,0.00011934604745746749,0.0001310654362403577,6.0,89,RR
RR,98,7.076,-3.1922766719049944,-3.1741166999999995,1.0,60.65,0.0,0.0,0.00017440675446463746,0.00010542757450490765,6.89791799597298e-05,4.0,89,RR
RR,99,6.028,-10.072802943809986,-10.036483,1.0,101.75000000000001,0.0,0.0,0.0002621661953173753,0.00015384916757627811,0.00010831702774109725,8.0,89,RR
